Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
1118650000.0,544679377.0,573970623.0,21.58,6.54,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,347768051311.741,8.884927216679,174536012.145757,85591114645.749,487.373173021052,21.668253800735283,74.3173939465768,1989,China
1101630000.0,536408672.0,565221328.0,22.37,6.64,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,312353631207.819,8.884927216679,-123304135.802464,78830830316.8724,461.797518222997,21.668253800735283,74.2352166827206,1988,China
1084035000.0,527858967.0,556176033.0,23.33,6.72,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,272972974764.574,8.884927216679,-179428587.443897,71848942733.1839,426.554493166734,21.668253800735283,73.2357105644604,1987,China
1066790000.0,519471732.0,547318268.0,22.43,6.86,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,300758100107.246,8.884927216679,-23018666.666703,80117436063.7681,391.351624968363,21.668253800735283,72.2246058893174,1986,China
1051040000.0,511798492.0,539241508.0,21.04,6.78,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,309488028132.653,8.884927216679,840056020.408105,86453492251.7007,362.812071852641,21.668253800735283,71.5674810575362,1985,China
1036825000.0,504855230.0,531969770.0,19.9,6.82,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,259946510957.143,8.884927216679,1274863571.42854,81986338178.5714,336.411641308803,21.668253800735283,71.163906074896,1984,China
1023310000.0,498238544.0,525071456.0,20.19,6.9,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,230686747153.257,8.884927216679,876574942.528739,75130342134.0996,317.020257790894,21.668253800735283,69.6064810089214,1983,China
1008630000.0,491049203.0,517580797.0,22.28,6.6,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,205089699858.779,8.884927216679,271595419.847312,67240100091.6031,299.197921933712,21.668253800735283,68.8731857013966,1982,China
993885000.0,483835348.0,510049652.0,20.91,6.36,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,195866382432.54,8.884927216679,-83333333.3333333,61336696047.619,285.817775698396,21.668253800735283,68.3812488660607,1981,China
981235000.0,477656979.0,503578021.0,18.21,6.34,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,191149211575.0,8.884927216679,-12817000801.543274,56645039529.1667,281.624687256366,21.668253800735283,69.0747294923113,1980,China
969005000.0,471700516.0,497304484.0,17.82,6.21,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,178280594413.043,8.884927216679,-12817000801.543274,54737987765.2174,267.374265354668,21.668253800735283,69.6596060679882,1979,China
956165000.0,465460554.0,490704446.0,18.25,6.25,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,149540752829.268,8.884927216679,-12817000801.543274,41400982231.7073,246.555772277797,21.668253800735283,69.6372321217815,1978,China
943455000.0,459292487.0,484162513.0,18.93,6.87,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,174938098826.569,8.884927216679,-12817000801.543274,50715900527.5057,220.657053065594,21.668253800735283,67.4793439025195,1977,China
930685000.0,453096478.0,477588522.0,19.91,7.25,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,153940455341.506,8.884927216679,-12817000801.543274,49814566807.4585,204.030364731354,21.668253800735283,65.0788589397339,1976,China
916395000.0,446155493.0,470239507.0,23.01,7.32,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,163431551779.761,8.884927216679,-12817000801.543274,52220668889.1279,199.039715406566,21.668253800735283,64.4358141733754,1975,China
900350000.0,438355316.0,461994684.0,24.82,7.34,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,144182133387.722,8.884927216679,-12817000801.543274,48194982663.6753,174.233353695785,21.668253800735283,61.436959485179,1974,China
881940000.0,429398133.0,452541867.0,27.93,7.04,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,138544284708.957,8.884927216679,-12817000801.543274,45616768875.0377,175.933736988911,21.668253800735283,61.3246620443714,1973,China
862030000.0,419696503.0,442333497.0,29.77,7.61,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,113687586299.051,8.884927216679,-12817000801.543274,36853592267.605,163.911928819183,21.668253800735283,60.8595739758203,1972,China
841105000.0,409475913.0,431629087.0,30.65,7.32,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,99800958648.1436,8.884927216679,-12817000801.543274,33564871232.4316,151.989347346645,21.668253800735283,59.8993427574403,1971,China
818315000.0,398315770.0,419999230.0,33.43,7.6,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,92602973434.0726,8.884927216679,-12817000801.543274,32224388658.705,1080.4552131181097,21.668253800735283,76.19176385018747,1970,China
796025000.0,387362696.0,408662304.0,34.11,8.03,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,79705906247.4612,8.884927216679,-12817000801.543274,29904947599.3176,1080.4552131181097,21.668253800735283,76.19176385018747,1969,China
774510000.0,376753699.0,397756301.0,35.59,8.21,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,70846535055.6503,8.884927216679,-12817000801.543274,29502802827.1996,1080.4552131181097,21.668253800735283,76.19176385018747,1968,China
754550000.0,366879507.0,387670493.0,33.96,8.43,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,72881631326.6715,8.884927216679,-12817000801.543274,29011292550.1665,1080.4552131181097,21.668253800735283,76.19176385018747,1967,China
735400000.0,357394687.0,378005313.0,35.05,8.83,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,76720285969.6157,8.884927216679,-12817000801.543274,28523844341.5387,1080.4552131181097,21.668253800735283,76.19176385018747,1966,China
715185000.0,347401432.0,367783568.0,37.88,9.5,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,70436266146.7219,8.884927216679,-12817000801.543274,26448127386.4652,1080.4552131181097,21.668253800735283,76.19176385018747,1965,China
698355000.0,339068212.0,359286788.0,39.14,11.5,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,59708343488.5043,8.884927216679,-12817000801.543274,22706962385.2466,1080.4552131181097,21.668253800735283,76.19176385018747,1964,China
682335000.0,331140640.0,351194360.0,43.37,10.04,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,50706799902.5104,8.884927216679,-12817000801.543274,20208790316.0289,1080.4552131181097,21.668253800735283,76.19176385018747,1963,China
665770000.0,322953588.0,342816412.0,37.01,10.02,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,47209359005.6057,8.884927216679,-12817000801.543274,18405231944.1059,1080.4552131181097,21.668253800735283,76.19176385018747,1962,China
660330000.0,320153437.0,340176563.0,18.02,14.24,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,50056868957.6732,8.884927216679,-12817000801.543274,17917783735.4781,1080.4552131181097,21.668253800735283,76.19176385018747,1961,China
667070000.0,323234247.0,343835753.0,20.86,25.43,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,59716467625.3148,8.884927216679,-12817000801.543274,13839467056.6252,1080.4552131181097,21.668253800735283,76.19176385018747,1960,China
